auction_id,after_repair_value,auction_date,baths,bedrooms,cash_only,estimated_value,financing_available,home_square_footage,href,interior_access,lot_size,online_event,propertyViews,property_address,property_city,property_county,property_id,property_occupancy_status,property_state_code,property_type,property_zip,saved_count,trustee_sale,venue_code,venue_id,venue_type,year_built,est_debt,est_opening_bid,opening_bid
2829820,210000,2019-10-30,2,2,1.0,210000.0,0.0,912,/details/4000-fara-biundo-dr-apt-35-modesto-ca-95355-2829820-e_13755,0.0,0.01,0.0,116.0,4000 FARA BIUNDO DR. APT. 35,Modesto,Stanislaus,2829820,Occupied,CA,Condo,95355,4.0,1.0,TO6500,400539.0,Live,1982,128902.0,105000.0,105000.0
2808325,386000,2019-09-22,,,,,,,/details/10331-lombard-court-stockton-ca-95209-2808325-o_1258,,,1.0,316.0,,,,2808325,,,SFR,,,,ZA56500,401858.0,,1999,,,
2718218,290000,2019-10-21,2,4,1.0,290000.0,0.0,1773,/details/295-san-joaquin-drive-red-bluff-ca-96080-2718218-e_13703,0.0,0.24,0.0,7.0,295 SAN JOAQUIN DRIVE,Red Bluff,Tehama,2718218,Occupied,CA,SFR,96080,63.0,1.0,AB1502,403239.0,Live,1959,68054.0,55000.0,55000.0
2731531,Not Available,2019-11-06,,3,1.0,,0.0,1524,/details/2274-and-2276-loma-heights-road-napa-ca-94558-2731531-e_13807,0.0,1.02,0.0,584.0,2274 AND 2276 LOMA HEIGHTS ROAD,NAPA,Napa,2731531,Occupied,CA,,94558,39.0,1.0,TT6000,400830.0,Live,1999,1125017.0,790000.0,790000.0
2571789,Not Available,2019-11-21,6.5,5,1.0,,0.0,9511,/details/3795-arbutus-court-hayward-ca-94542-2571789-e_13911,0.0,4.0,0.0,461.0,3795 ARBUTUS COURT,Hayward,Alameda,2571789,Occupied,CA,SFR,94542,84.0,1.0,TM3501,398408.0,Live,2005,2229744.0,1100000.0,1100000.0
2815516,389000,2019-12-02,2,3,1.0,389000.0,0.0,1367,/details/6025-krisee-ct-citrus-heights-ca-95621-2815516-e_14015,0.0,0.11,0.0,125.0,6025 KRISEE CT,Citrus Heights,Sacramento,2815516,Occupied,CA,SFR,95621,27.0,1.0,UA1500,401312.0,Live,1995,273121.0,220000.0,220000.0
2814498,628000,2019-09-17,3.5,5,1.0,628000.0,0.0,2155,/details/103-michael-ct-vallejo-ca-94591-2814498-e_13443a,0.0,0.17,0.0,257.0,103 MICHAEL CT,Vallejo,Solano,2814498,Occupied,CA,SFR,94591,10.0,1.0,AJ5500,400229.0,Live,1980,,,
2677286,406000,2019-10-17,2,3,1.0,406000.0,0.0,1647,/details/6518-crestview-circle-stockton-ca-95219-2677286-e_13651,0.0,0.11,0.0,464.0,6518 CRESTVIEW CIRCLE,Stockton,San Joaquin,2677286,Occupied,CA,SFR,95219,39.0,1.0,BD15500,387484.0,Live,2004,290181.0,245000.0,245000.0
2748972,544000,2019-11-20,2.5,4,1.0,544000.0,0.0,2194,/details/422-blakemore-ct-fairfield-ca-94533-2748972-e_13911,0.0,0.14,0.0,117.0,422 BLAKEMORE CT,Fairfield,Solano,2748972,Occupied,CA,SFR,94533,32.0,1.0,AB1500,398275.0,Live,1975,283659.0,255000.0,255000.0
2764332,293000,2019-10-31,2,3,1.0,293000.0,0.0,1023,/details/1805-nevada-street-stockton-ca-95206-2764332-e_13755,0.0,0.12,0.0,221.0,1805 NEVADA STREET,Stockton,San Joaquin,2764332,Occupied,CA,SFR,95206,51.0,1.0,BF3502,392008.0,Live,1994,152248.0,120000.0,120000.0
1388080,938000,2019-09-26,2,2,1.0,938000.0,0.0,1376,/details/7080-sayre-drive-oakland-ca-94611-1388080-e_13495,0.0,0.17,0.0,91.0,7080 SAYRE DRIVE,Oakland,Alameda,1388080,Occupied,CA,SFR,94611,8.0,1.0,AB1516,384407.0,Live,1961,730698.0,,
2820657,426000,2019-09-24,2,3,1.0,426000.0,0.0,1846,/details/5346-12th-avenue-sacramento-ca-95820-2820657-e_13495,0.0,0.22,0.0,236.0,5346 12TH AVENUE,Sacramento,Sacramento,2820657,Occupied,CA,SFR,95820,19.0,1.0,EY13031,382145.0,Live,1957,,290000.0,290000.0
2764336,1298000,2019-10-02,2,4,1.0,1298000.0,0.0,2098,/details/3130-godfrey-avenue-gilroy-ca-95020-2764336-e_13547,0.0,2.49,0.0,95.0,3130 GODFREY AVENUE,Gilroy,Santa Clara,2764336,Occupied,CA,SFR,95020,15.0,1.0,AH4500,398089.0,Live,1974,976631.0,830000.0,830000.0
2817595,469000,2019-10-22,2,4,1.0,469000.0,0.0,1647,/details/8444-menke-way-citrus-heights-ca-95610-2817595-e_13703,0.0,0.22,0.0,163.0,8444 MENKE WAY,Citrus Heights,Sacramento,2817595,Occupied,CA,SFR,95610,37.0,1.0,DY13004,394019.0,Live,1978,258732.0,258732.23,258732.23
2765372,Not Available,2019-10-10,1,3,1.0,,0.0,1451,/details/1489-via-mesa-san-lorenzo-ca-94580-2765372-e_13599,0.0,0.06,0.0,0.0,1489 VIA MESA,San Lorenzo,Alameda,2765372,Occupied,CA,SFR,94580,55.0,1.0,ZV1518,385373.0,Live,1951,,460000.0,460000.0
2686529,793000,2019-10-16,2,3,1.0,793000.0,0.0,1858,/details/15280-venetian-way-morgan-hill-ca-95037-2686529-e_13651,0.0,0.01,0.0,277.0,15280 VENETIAN WAY,Morgan Hill,Santa Clara,2686529,Occupied,CA,Condo,95037,63.0,1.0,BG17003,393153.0,Live,1980,621376.0,500000.0,500000.0
2788931,416000,2019-10-03,2,3,1.0,416000.0,0.0,1186,/details/3024-carousel-circle-stockton-ca-95219-2788931-e_13547,0.0,0.1,0.0,985.0,3024 CAROUSEL CIRCLE,Stockton,San Joaquin,2788931,Occupied,CA,SFR,95219,20.0,1.0,ZV24500,385706.0,Live,1993,260196.0,225000.0,225000.0
2819657,325000,2019-10-22,,,1.0,325000.0,0.0,,/details/2320-wyda-way-sacramento-ca-95825-2819657-e_13703,0.0,,0.0,297.0,2320 WYDA WAY,Sacramento,Sacramento,2819657,Occupied,CA,,95825,25.0,1.0,DY13005,394019.0,Live,,206568.0,165000.0,165000.0
2780746,394000,2019-09-30,3,4,1.0,394000.0,0.0,1866,/details/9608-twin-creeks-ave-stockton-ca-95219-2780746-e_13547a,0.0,0.18,0.0,46.0,9608 TWIN CREEKS AVE,Stockton,San Joaquin,2780746,Occupied,CA,SFR,95219,17.0,1.0,ZX25500,405148.0,Live,1991,,,
2837068,481000,2019-10-10,1,2,1.0,481000.0,0.0,839,/details/10314-sunnyside-street-oakland-ca-94603-2837068-e_13599,0.0,0.07,0.0,0.0,10314 SUNNYSIDE STREET,Oakland,Alameda,2837068,Occupied,CA,SFR,94603,9.0,1.0,ZV1520,385373.0,Live,1944,268055.0,190000.0,190000.0
2824780,599000,2019-11-19,2,5,1.0,599000.0,0.0,2614,/details/8511-noel-dr-orangevale-ca-95662-2824780-e_13911,0.0,0.31,0.0,423.0,8511 NOEL DR,Orangevale,Sacramento,2824780,Occupied,CA,SFR,95662,12.0,1.0,AE3001,398278.0,Live,1957,284815.0,230000.0,230000.0
2815565,326000,2019-09-18,3,3,1.0,326000.0,0.0,1443,/details/1644-winthrop-ln-ceres-ca-95307-2815565-e_13443,0.0,0.05,0.0,169.0,1644 WINTHROP LN,Ceres,Stanislaus,2815565,Occupied,CA,SFR,95307,7.0,1.0,AH3008,395699.0,Live,2014,222239.0,180000.0,180000.0
2817620,376000,2019-10-16,2,3,1.0,376000.0,0.0,1676,/details/403-northampton-way-newman-ca-95360-2817620-e_13651,0.0,0.17,0.0,233.0,403 NORTHAMPTON WAY,Newman,Stanislaus,2817620,Occupied,CA,SFR,95360,8.0,1.0,AA1001,377245.0,Live,2016,240003.0,210000.0,210000.0
2652757,487000,2019-09-26,1.5,2,1.0,487000.0,0.0,1022,/details/16365-saratoga-ave-203e-aka16365-saratoga-st-203e-san-leandro-ca-94578-2652757-e_13495,0.0,0.01,0.0,853.0,16365 SARATOGA AVE #203E AKA16365 SARATOGA ST 203E,SAN LEANDRO,Alameda,2652757,Occupied,CA,Condo,94578,97.0,1.0,AB1502,384407.0,Live,1981,406621.0,275000.0,275000.0
2715220,508000,2019-10-16,3,5,1.0,508000.0,0.0,3262,/details/1327-grand-oak-way-oakdale-ca-95361-2715220-e_13651,0.0,0.14,0.0,109.0,1327 GRAND OAK WAY,Oakdale,Stanislaus,2715220,Occupied,CA,SFR,95361,26.0,1.0,AA1002,377245.0,Live,2004,386888.0,290000.0,290000.0
2814552,665000,2019-09-18,3,4,1.0,665000.0,0.0,1966,/details/2421-zurlo-way-santa-rosa-ca-95403-2814552-e_13443a,0.0,0.12,0.0,640.0,2421 ZURLO WAY,Santa Rosa,Sonoma,2814552,Occupied,CA,SFR,95403,29.0,1.0,ZY4000,398013.0,Live,1989,,,
2802267,464000,2019-10-03,2,3,1.0,464000.0,0.0,1774,/details/1434-junewood-place-manteca-ca-95336-2802267-e_13547,0.0,0.15,0.0,584.0,1434 JUNEWOOD PLACE,Manteca,San Joaquin,2802267,Occupied,CA,SFR,95336,38.0,1.0,ZV24505,385706.0,Live,1979,145734.0,115000.0,115000.0
2765404,1546000,2019-10-09,1,,1.0,1546000.0,0.0,1335,/details/2446-27th-avenue-san-francisco-ca-94116-2765404-e_13599,0.0,0.07,0.0,752.0,2446 27TH AVENUE,San Francisco,San Francisco,2765404,Occupied,CA,SFR,94116,205.0,1.0,YC2000,404612.0,Live,1925,223449.0,180000.0,180000.0
2751069,378000,2019-09-25,2,3,1.0,378000.0,0.0,1344,/details/44-solera-lane-american-canyon-ca-94503-2751069-e_13495,0.0,0.11,0.0,2009.0,44 SOLERA LANE,American Canyon,Napa,2751069,Occupied,CA,SFR,94503,34.0,1.0,AA1000,376936.0,Live,1989,,270000.0,270000.0
1409629,2477000,2019-10-16,2,3,1.0,2477000.0,0.0,1690,/details/2644-trousdale-drive-burlingame-ca-94010-1409629-e_13651,0.0,0.42,0.0,1545.0,2644 TROUSDALE DRIVE,Burlingame,San Mateo,1409629,Occupied,CA,SFR,94010,154.0,1.0,BE16001,388204.0,Live,1958,1441277.0,1250000.0,1250000.0
2806369,649000,2019-09-24,3,4,1.0,649000.0,0.0,3293,/details/515-coconut-pl-brentwood-ca-94513-2806369-e_13495,0.0,0.17,0.0,522.0,515 COCONUT PL,Brentwood,Contra Costa,2806369,,CA,SFR,94513,24.0,1.0,AE3004,392505.0,Live,2002,,430000.0,430000.0
2765410,1189000,2019-10-02,2,3,1.0,1189000.0,0.0,1450,/details/659-claridge-drive-pacifica-ca-94044-2765410-e_13547,0.0,0.11,0.0,406.0,659 CLARIDGE DRIVE,Pacifica,San Mateo,2765410,Occupied,CA,SFR,94044,110.0,1.0,AG4005,398088.0,Live,1954,450015.0,360000.0,360000.0
2812515,494000,2019-09-16,3,4,1.0,494000.0,0.0,3153,/details/2323-van-gogh-ln-stockton-ca-95206-2812515-e_900x,0.0,0.14,0.0,195.0,2323 VAN GOGH LN,Stockton,San Joaquin,2812515,Occupied,CA,SFR,95206,7.0,1.0,VQ22005,383632.0,Live,2002,,,
2760296,515000,2019-11-06,2,4,1.0,515000.0,0.0,1562,/details/630-silvertop-way-vacaville-ca-95687-2760296-e_13807,0.0,0.19,0.0,122.0,630 SILVERTOP WAY,Vacaville,Solano,2760296,Occupied,CA,SFR,95687,22.0,1.0,CZ5003,398590.0,Live,1989,351034.0,280000.0,280000.0
2831977,Not Available,2019-09-19,2,2,1.0,,0.0,1092,/details/4036-lancaster-avenue-santa-rosa-ca-95407-2831977-e_13443,0.0,0.39,0.0,497.0,4036 LANCASTER AVENUE,Santa Rosa,Sonoma,2831977,,CA,SFR,95407,8.0,1.0,ZY26003,390402.0,Live,1945,334260.0,265000.0,265000.0
2812523,480000,2019-09-24,2,3,1.0,480000.0,0.0,1126,/details/230-shasta-st-watsonville-ca-95076-2812523-e_900x,0.0,0.16,0.0,1746.0,230 SHASTA ST,Watsonville,Santa Cruz,2812523,Occupied,CA,SFR,95076,23.0,1.0,RK19030,376756.0,Live,1959,,,
2824815,414000,2019-09-24,2,3,1.0,414000.0,0.0,1733,/details/167-w-c-street-galt-ca-95632-2824815-e_13495,0.0,0.15,0.0,118.0,167 W C STREET,Galt,Sacramento,2824815,Occupied,CA,SFR,95632,5.0,1.0,EY13010,382145.0,Live,1992,347641.0,225000.0,225000.0
2806386,464000,2019-11-19,2,4,1.0,464000.0,0.0,2109,/details/8814-boreal-way-elk-grove-ca-95758-2806386-e_13911,0.0,0.14,0.0,310.0,8814 BOREAL WAY,Elk Grove,Sacramento,2806386,,CA,SFR,95758,32.0,1.0,AE3000,398278.0,Live,1990,308079.0,245000.0,245000.0
2756210,1418000,2019-10-16,2.5,3,1.0,1418000.0,0.0,1929,/details/2081-mckenzie-place-san-jose-ca-95131-2756210-e_13651,0.0,0.08,0.0,1265.0,2081 MCKENZIE PLACE,San Jose,Santa Clara,2756210,Occupied,CA,SFR,95131,59.0,1.0,BG17000,393153.0,Live,2004,1191134.0,840000.0,840000.0
2828920,730000,2019-12-17,2,3,1.0,730000.0,0.0,1778,/details/4517-fall-avenue-richmond-ca-94804-2828920-e_14119,0.0,0.07,0.0,163.0,4517 FALL AVENUE,Richmond,Contra Costa,2828920,Occupied,CA,SFR,94804,14.0,1.0,AB1500,402352.0,Live,1957,282022.0,225000.0,225000.0
2670200,619000,2019-10-10,1,2,1.0,619000.0,0.0,1008,/details/2380-109th-avenue-oakland-ca-94603-2670200-e_13599,0.0,0.09,0.0,999.0,2380 109TH AVENUE,Oakland,Alameda,2670200,Occupied,CA,SFR,94603,274.0,1.0,ZV1502,385373.0,Live,1927,121370.0,95000.0,95000.0
1985147,706000,2019-09-18,1,,1.0,706000.0,0.0,519,/details/710-mariners-island-blvd-108-san-mateo-ca-94404-1985147-e_13443,0.0,0.01,0.0,831.0,710 MARINERS ISLAND BLVD #108,SAN MATEO,San Mateo,1985147,Occupied,CA,Condo,94404,367.0,1.0,AG2505,385097.0,Live,1968,260061.0,210000.0,210000.0
2802301,423000,2019-09-22,,,,,,,/details/626-solano-way-redlands-ca-92374-2802301-o_1258l,,,1.0,2207.0,,,,2802301,,,SFR,,,,AK14303,398740.0,,1987,,,
2821757,1578000,2019-10-16,1,2,1.0,1578000.0,0.0,910,/details/1034-hall-street-san-carlos-ca-94070-2821757-e_13651,0.0,0.11,0.0,2028.0,1034 HALL STREET,San Carlos,San Mateo,2821757,Occupied,CA,SFR,94070,59.0,1.0,BE16002,388204.0,Live,1943,359151.0,285000.0,285000.0
2738815,Not Available,2019-09-26,2,4,1.0,,0.0,2095,/details/139--141-n-alameda-avenue-azusa-ca-91702-2738815-e_13494,0.0,0.16,0.0,350.0,139- 141 N ALAMEDA AVENUE,AZUSA,Los Angeles,2738815,Occupied,CA,Duplex,91702,21.0,1.0,AA1077,371133.0,Live,1954,204431.0,165000.0,165000.0
2752133,497000,2019-10-09,2,4,1.0,497000.0,0.0,1618,/details/1350-fairbanks-ct-dixon-ca-95620-2752133-e_13599,0.0,0.22,0.0,0.0,1350 FAIRBANKS CT,Dixon,Solano,2752133,Occupied,CA,SFR,95620,41.0,1.0,AA1013,384416.0,Live,1989,,250000.0,250000.0
2814598,486000,2019-09-17,2,5,1.0,486000.0,0.0,2397,/details/1301-bell-ave-sacramento-ca-95838-2814598-e_13443a,0.0,0.47,0.0,305.0,1301 BELL AVE,Sacramento,Sacramento,2814598,Occupied,CA,SFR,95838,12.0,1.0,AK6001,400230.0,Live,1995,,,
2837128,788000,2019-09-26,2,3,1.0,788000.0,0.0,1284,/details/22523-northview-drive-hayward-ca-94541-2837128-e_13495,0.0,0.14,0.0,176.0,22523 NORTHVIEW DRIVE,Hayward,Alameda,2837128,Occupied,CA,SFR,94541,9.0,1.0,AB1515,384407.0,Live,1964,236666.0,,
1398414,2257000,2019-10-24,6,12,1.0,2257000.0,0.0,4548,/details/40835-lincoln-street-fremont-ca-94538-1398414-e_13703,0.0,0.3,0.0,1122.0,40835 LINCOLN STREET,FREMONT,Alameda,1398414,Occupied,CA,4-Plex,94538,227.0,1.0,TD13501,395297.0,Live,1991,1795906.0,1400000.0,1400000.0
1400466,3240000,2019-09-09,,,,,,,/details/5719-dimas-court-pleasanton-ca-94566-1400466-o_1256l,,,1.0,1323.0,,,,1400466,,,SFR,,,,AH78329E,394869.0,,2006,,,
2811539,548000,2019-11-19,1,2,1.0,548000.0,0.0,954,/details/508-arch-street-martinez-ca-94553-2811539-e_13911,0.0,0.08,0.0,868.0,508 ARCH STREET,Martinez,Contra Costa,2811539,Occupied,CA,SFR,94553,42.0,1.0,AA1001,395299.0,Live,1927,183073.0,145000.0,145000.0
2833046,446000,2019-09-19,2,4,1.0,446000.0,0.0,1528,/details/807-limestone-avenue-lathrop-ca-95330-2833046-e_13443,0.0,0.12,0.0,148.0,807 LIMESTONE AVENUE,Lathrop,San Joaquin,2833046,Occupied,CA,SFR,95330,6.0,1.0,ZW25015,389263.0,Live,1999,297819.0,240000.0,240000.0
2809494,638000,2019-10-30,2,2,1.0,638000.0,0.0,850,/details/6909-rodling-drive-g-san-jose-ca-95138-2809494-e_13755,0.0,0.01,0.0,2358.0,"6909 RODLING DRIVE, #G",San Jose,Santa Clara,2809494,Occupied,CA,Condo,95138,62.0,1.0,BH4501,392518.0,Live,1992,214517.0,170000.0,170000.0
2701977,325000,2019-10-17,2,4,1.0,325000.0,0.0,1313,/details/149-e-ingram-street-stockton-ca-95204-2701977-e_13651,0.0,0.14,0.0,704.0,149 E INGRAM STREET,Stockton,San Joaquin,2701977,Occupied,CA,SFR,95204,75.0,1.0,BD15502,387484.0,Live,1950,157537.0,125000.0,125000.0
2814619,1884000,2019-11-06,3.5,4,1.0,1884000.0,0.0,3666,/details/120-windwalker-way-novato-ca-94945-2814619-e_13807,0.0,0.42,0.0,659.0,120 WINDWALKER WAY,Novato,Marin,2814619,Occupied,CA,SFR,94945,41.0,1.0,YV7500,402026.0,Live,2002,370597.0,295000.0,295000.0
2801308,286000,2019-10-22,1,2,1.0,286000.0,0.0,756,/details/451-peralta-avenue-sacramento-ca-95833-2801308-e_13703,0.0,0.47,0.0,538.0,451 PERALTA AVENUE,Sacramento,Sacramento,2801308,Occupied,CA,SFR,95833,29.0,1.0,DY13001,394019.0,Live,1942,153041.0,120000.0,120000.0
2809501,425000,2019-11-14,2,3,1.0,425000.0,0.0,1364,/details/13480-brookwood-way-lathrop-ca-95330-2809501-e_13859,0.0,0.13,0.0,0.0,13480 BROOKWOOD WAY,Lathrop,San Joaquin,2809501,Occupied,CA,SFR,95330,9.0,1.0,AA1003,392521.0,Live,2002,328928.0,285000.0,285000.0
2801310,413000,2019-10-03,2,4,1.0,413000.0,0.0,2194,/details/7011-shoreham-place-stockton-ca-95207-2801310-e_13547,0.0,0.25,0.0,118.0,7011 SHOREHAM PLACE,Stockton,San Joaquin,2801310,Occupied,CA,SFR,95207,13.0,1.0,ZV24507,385706.0,Live,1976,449829.0,260000.0,260000.0
2809511,556000,2019-10-08,2,3,1.0,556000.0,0.0,1590,/details/5607-pecan-avenue-orangevale-ca-95662-2809511-e_13599,0.0,0.26,0.0,511.0,5607 PECAN AVENUE,Orangevale,Sacramento,2809511,Occupied,CA,Duplex,95662,22.0,1.0,ZW2020,386312.0,Live,1958,,240000.0,240000.0
1339048,1040000,2019-10-10,2,4,1.0,1040000.0,0.0,1734,/details/39773-costa-way-fremont-ca-94538-1339048-e_13599,0.0,0.15,0.0,4229.0,39773 COSTA WAY,Fremont,Alameda,1339048,Occupied,CA,SFR,94538,116.0,1.0,ZV1503,385373.0,Live,1963,330691.0,265000.0,265000.0
2774702,243000,2019-10-02,1,2,1.0,243000.0,0.0,920,/details/110-semple-st-modesto-ca-95354-2774702-e_13547,0.0,0.07,0.0,639.0,110 SEMPLE ST,Modesto,Stanislaus,2774702,Occupied,CA,SFR,95354,35.0,1.0,AC2001,392509.0,Live,1910,,120000.0,120000.0
2821809,360000,2019-09-19,3,4,1.0,360000.0,0.0,1680,/details/1729-terra-vista-lane-stockton-ca-95206-2821809-e_13443,0.0,0.11,0.0,532.0,1729 TERRA VISTA LANE,Stockton,San Joaquin,2821809,,CA,SFR,95206,25.0,1.0,ZW25010,389263.0,Live,1996,101325.0,80000.0,80000.0
2817715,324000,2019-10-31,1,1,1.0,324000.0,0.0,560,/details/720-petaluma-blvd-s-apt-49-petaluma-ca-94952-2817715-e_13755,0.0,0.01,0.0,197.0,720 PETALUMA BLVD S APT 49,Petaluma,Sonoma,2817715,Occupied,CA,Condo,94952,16.0,1.0,ZY8000,401297.0,Live,1983,229234.0,185000.0,185000.0
2791096,526000,2019-09-24,2,4,1.0,526000.0,0.0,2070,/details/155-westport-ln-vallejo-ca-94591-2791096-e_13495a,0.0,0.16,0.0,290.0,155 WESTPORT LN,Vallejo,Solano,2791096,Occupied,CA,SFR,94591,26.0,1.0,ZV24500,392570.0,Live,1989,,,
2676408,405000,2019-10-16,2,4,1.0,405000.0,0.0,1709,/details/4512-old-mill-ct-salida-ca-95368-2676408-e_13651,0.0,0.15,0.0,824.0,4512 OLD MILL CT,Salida,Stanislaus,2676408,Occupied,CA,SFR,95368,28.0,1.0,AA1000,377245.0,Live,1999,304434.0,250000.0,250000.0
2810555,406000,2019-11-19,1,3,1.0,406000.0,0.0,1404,/details/7925-twin-oaks-ave-citrus-heights-ca-95610-2810555-e_13911,0.0,0.26,0.0,37.0,7925 TWIN OAKS AVE,Citrus Heights,Sacramento,2810555,Occupied,CA,SFR,95610,44.0,1.0,AE3006,398278.0,Live,1957,,235000.0,235000.0
2841275,518000,2019-09-25,2.5,3,1.0,518000.0,0.0,1812,/details/2706-blakely-lane-fairfield-ca-94533-2841275-e_13495,0.0,0.04,0.0,34.0,2706 BLAKELY LANE,Fairfield,Solano,2841275,Occupied,CA,SFR,94533,6.0,1.0,ZX20513,383724.0,Live,2007,341648.0,,
2841279,342000,2019-09-18,2,3,1.0,342000.0,0.0,1309,/details/515-chesterfield-dr-patterson-ca-95363-2841279-e_13443,0.0,0.14,0.0,48.0,515 CHESTERFIELD DR,Patterson,Stanislaus,2841279,Occupied,CA,SFR,95363,3.0,1.0,AH3009,395699.0,Live,1989,211777.0,,
2791103,1019000,2019-10-10,1,,1.0,1019000.0,0.0,1151,/details/277-sadowa-st-san-francisco-ca-94112-2791103-e_13599a,0.0,0.07,0.0,1201.0,277 SADOWA ST,San Francisco,San Francisco,2791103,Occupied,CA,SFR,94112,60.0,1.0,AA1000,395402.0,Live,1946,882402.0,,
2765505,Not Available,2019-10-08,2,3,1.0,,0.0,1344,/details/6336-solano-road-phelan-ca-92371-2765505-e_13598,0.0,4.13,0.0,57.0,6336 SOLANO ROAD,Phelan,San Bernardino,2765505,Occupied,CA,Mobile Home,92371,24.0,1.0,AG2512,386311.0,Live,1987,,65000.0,65000.0
1434307,1539000,2019-12-11,2.5,5,1.0,1539000.0,0.0,2654,/details/831-brevins-loop-san-jose-ca-95125-1434307-e_14067,0.0,0.08,0.0,315.0,831 BREVINS LOOP,San Jose,Santa Clara,1434307,Occupied,CA,SFR,95125,276.0,1.0,ZJ1500,402497.0,Live,1999,1033928.0,900000.0,900000.0
2828996,676000,2019-11-19,2.5,4,1.0,676000.0,0.0,2516,/details/3221-south-ridge-dr-richmond-ca-94806-2828996-e_13911,0.0,0.01,0.0,276.0,3221 SOUTH RIDGE DR,Richmond,Contra Costa,2828996,Occupied,CA,Condo,94806,27.0,1.0,AA1002,395299.0,Live,1987,153409.0,125000.0,125000.0
2731715,1322000,2019-10-21,,4,1.0,1322000.0,0.0,2023,/details/3305-hudson-crt-pleasanton-ca-94588-2731715-e_13703a,0.0,0.17,0.0,827.0,3305 HUDSON CRT,Pleasanton,Alameda,2731715,Occupied,CA,SFR,94588,55.0,1.0,AA1000,398444.0,Live,1987,890581.0,,
2828998,686000,2019-09-26,1.5,4,1.0,686000.0,0.0,1342,/details/4158-aquarius-cir-union-city-ca-94587-2828998-e_13495,0.0,0.01,0.0,0.0,4158 AQUARIUS CIR,Union City,Alameda,2828998,Occupied,CA,Condo,94587,23.0,1.0,AB1519,384407.0,Live,1970,251288.0,251288.15,251288.15
2837190,454000,2019-09-24,2,4,1.0,454000.0,0.0,1754,/details/5108-rosbury-dell-pl-antelope-ca-95843-2837190-e_13495,0.0,0.26,0.0,124.0,5108 ROSBURY DELL PL,Antelope,Sacramento,2837190,Occupied,CA,SFR,95843,7.0,1.0,EY13026,382145.0,Live,1992,390976.0,,
2828999,Not Available,2019-11-04,1,3,1.0,,0.0,800,/details/326-black-bird-dr-sacramento-ca-95831-2828999-e_13807,0.0,0.52,0.0,42.0,326 BLACK BIRD DR,Sacramento,Sacramento,2828999,Occupied,CA,SFR,95831,23.0,1.0,CY4505,398238.0,Live,1946,191791.0,191433.5,191433.5
1434310,415000,2019-10-16,3,3,1.0,415000.0,0.0,2027,/details/1736-volendam-avenue-modesto-ca-95356-1434310-e_13651,0.0,0.11,0.0,167.0,1736 VOLENDAM AVENUE,Modesto,Stanislaus,1434310,Occupied,CA,SFR,95356,51.0,1.0,AA1004,377245.0,Live,1991,183547.0,145000.0,145000.0
2795214,758000,2019-11-04,2.5,3,1.0,758000.0,0.0,2732,/details/4701-myrtle-drive-concord-ca-94521-2795214-e_13807,0.0,0.51,0.0,126.0,4701 MYRTLE DRIVE,Concord,Contra Costa,2795214,Occupied,CA,SFR,94521,33.0,1.0,AE3004,394024.0,Live,1951,523797.0,450000.0,450000.0
2791120,Not Available,2019-09-16,4,5,1.0,,0.0,1938,/details/622n-gertrude-ave-stockton-ca-95215-2791120-e_13443a,0.0,0.39,0.0,425.0,622N GERTRUDE AVE,STOCKTON,San Joaquin,2791120,Occupied,CA,4-Plex,95215,32.0,1.0,ZV2501,395602.0,Live,1947,,,
2732757,555000,2019-09-25,3,3,1.0,555000.0,0.0,2169,/details/1290-cornell-drive-dixon-ca-95620-2732757-e_13495,0.0,0.07,0.0,82.0,1290 CORNELL DRIVE,Dixon,Solano,2732757,Occupied,CA,SFR,95620,13.0,1.0,ZX20512,383724.0,Live,2015,408324.0,310000.0,310000.0
2829015,207000,2019-09-24,2,3,1.0,207000.0,0.0,1248,/details/3737-sacramento-road-phelan-ca-92371-2829015-e_13494,0.0,1.95,0.0,70.0,3737 SACRAMENTO ROAD,Phelan,San Bernardino,2829015,Occupied,CA,Mobile Home,92371,3.0,1.0,ZK2528,383569.0,Live,1991,160961.0,135000.0,135000.0
2731739,Not Available,2019-10-04,,5,1.0,,0.0,2067,/details/3320-osborn-ave-stockton-ca-95205-2731739-e_13547a,0.0,0.85,0.0,228.0,3320 OSBORN AVE,Stockton,San Joaquin,2731739,Occupied,CA,SFR,95205,24.0,1.0,AC2000,400763.0,Live,1933,,,
2829022,1556000,2019-09-18,2,3,1.0,1556000.0,0.0,1953,/details/1966-meridian-avenue-san-jose-ca-95125-2829022-e_13443,0.0,0.23,0.0,670.0,1966 MERIDIAN AVENUE,San Jose,Santa Clara,2829022,Occupied,CA,SFR,95125,11.0,1.0,ZX25504,389264.0,Live,1950,,780000.0,780000.0
2694881,580000,2019-09-11,2,4,1.0,580000.0,0.0,1942,/details/746-del-mar-circle-vacaville-ca-95688-2694881-e_13391,0.0,0.08,0.0,282.0,746 DEL MAR CIRCLE,Vacaville,Solano,2694881,Occupied,CA,SFR,95688,26.0,1.0,ZR22518,386292.0,Live,2014,456203.0,335000.0,335000.0
